academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Un-Aided Autonomous,,STATE,GOBC,OBC,GENERAL,STATE,I,,5393,,88.51,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,11,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Un-Aided Autonomous,,STATE,GSEBC,SEBC,GENERAL,STATE,I,,5760,,88.25,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,11,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Un-Aided Autonomous,,STATE,LOPEN,OPEN,LADIES,STATE,I,,1188,,92.91,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,11,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Un-Aided Autonomous,,STATE,GNTC,NTC,GENERAL,STATE,I,,6763,,87.54,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,11,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Un-Aided Autonomous,,STATE,GOBC,OBC,GENERAL,STATE,I,,6694,,87.60,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,11,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Un-Aided Autonomous,,STATE,LOPEN,OPEN,LADIES,STATE,I,,6221,,87.89,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,11,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Un-Aided Autonomous,,STATE,LOBC,OBC,LADIES,STATE,I,,6720,,87.58,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,11,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Un-Aided Autonomous,,STATE,LST,ST,LADIES,STATE,VII,,5767,,88.25,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,11,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,6754,,87.54,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,12,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,,STATE,GNTA,NTA,GENERAL,STATE,I,,17773,,81.56,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,12,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,,STATE,GOBC,OBC,GENERAL,STATE,I,,7386,,87.14,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,12,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,,STATE,LOPEN,OPEN,LADIES,STATE,I,,4564,,89.16,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,12,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,,STATE,LNTC,NTC,LADIES,STATE,I,,24269,,78.68,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,12,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,,STATE,GST,ST,GENERAL,STATE,VII,,8880,,86.23,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,12,pdfplumber_text,false,false,
