academic_year,admission_route,institute_code,college_name,college_status,college_type,autonomous,cap_seats,branch_code,branch_name,sanctioned_intake,maharashtra_seats,minority_seats,all_india_seats,institute_seats,orphan_seats,ews_seats,tfws_choice_code,tfws_seats,source_file,source_page,needs_review,review_reason
2023-24,FE,3219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,60,321961210,Mechanical Engineering,60,25,31,4,0,0,0,,0,FE_2023_SeatMatrix.pdf,1035,false,
2023-24,FE,3219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,60,321991110,Computer Science and Engineering(Artificial,60,25,31,4,0,0,0,321991111T,3,FE_2023_SeatMatrix.pdf,1036,false,
2023-24,FE,3220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,60,322019110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1037,false,
2023-24,FE,3220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,34,322024510,Computer Engineering,42,28,0,6,8,0,4,,0,FE_2023_SeatMatrix.pdf,1038,false,
2023-24,FE,3220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,34,322024610,Information Technology,42,28,0,6,8,0,4,,0,FE_2023_SeatMatrix.pdf,1039,false,
2023-24,FE,3220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,30,322025210,Cyber Security,30,25,0,5,0,0,3,322025211T,2,FE_2023_SeatMatrix.pdf,1040,false,
2023-24,FE,3220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,30,322037210,Electronics and Telecommunication Engg,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1041,false,
2023-24,FE,3220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,60,322061210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1042,false,
2023-24,FE,3220,Yadavrao Tasgaonkar College of Engineering & Management,Un-Aided,Un-Aided,false,30,322092110,Artificial Intelligence and Machine Learning,30,25,0,5,0,0,3,322092111T,2,FE_2023_SeatMatrix.pdf,1043,false,
2023-24,FE,3221,"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Un-Aided,Un-Aided,false,48,322119110,Civil Engineering,60,39,0,9,12,0,6,,0,FE_2023_SeatMatrix.pdf,1044,false,
2023-24,FE,3221,"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Un-Aided,Un-Aided,false,48,322124510,Computer Engineering,60,39,0,9,12,0,6,322124511T,3,FE_2023_SeatMatrix.pdf,1045,false,
2023-24,FE,3221,"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Un-Aided,Un-Aided,false,48,322129310,Electrical Engineering,60,39,0,9,12,0,6,,0,FE_2023_SeatMatrix.pdf,1046,false,
2023-24,FE,3221,"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Un-Aided,Un-Aided,false,48,322137210,Electronics and Telecommunication Engg,60,39,0,9,12,0,6,322137211T,3,FE_2023_SeatMatrix.pdf,1047,false,
2023-24,FE,3221,"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Un-Aided,Un-Aided,false,48,322161210,Mechanical Engineering,60,39,0,9,12,0,6,,0,FE_2023_SeatMatrix.pdf,1048,false,
2023-24,FE,3221,"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Un-Aided,Un-Aided,false,96,322191110,Computer Science and Engineering(Artificial,120,78,0,18,24,1,12,322191111T,6,FE_2023_SeatMatrix.pdf,1049,false,
2023-24,FE,3222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,30,322219110,Civil Engineering,30,13,15,2,0,0,0,,0,FE_2023_SeatMatrix.pdf,1050,false,
2023-24,FE,3222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,54,322224510,Computer Engineering,60,20,31,3,6,0,0,322224511T,3,FE_2023_SeatMatrix.pdf,1051,false,
2023-24,FE,3222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,57,322224610,Information Technology,60,22,31,4,3,0,0,322224611T,3,FE_2023_SeatMatrix.pdf,1052,false,
2023-24,FE,3222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,30,322229310,Electrical Engineering,30,13,15,2,0,0,0,,0,FE_2023_SeatMatrix.pdf,1053,false,
2023-24,FE,3222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,30,322260210,Automobile Engineering,30,13,15,2,0,0,0,,0,FE_2023_SeatMatrix.pdf,1054,false,
2023-24,FE,3222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,60,322261210,Mechanical Engineering,60,25,31,4,0,0,0,,0,FE_2023_SeatMatrix.pdf,1055,false,
2023-24,FE,3222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,90,322291110,Computer Science and Engineering(Artificial,90,37,46,7,0,0,0,322291111T,5,FE_2023_SeatMatrix.pdf,1056,false,
2023-24,FE,3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Un-Aided Linguistic Minority - Malyalam,Un-Aided Linguistic Minority - Malyalam,false,48,322319110,Civil Engineering,60,14,31,3,12,0,0,,0,FE_2023_SeatMatrix.pdf,1057,false,
2023-24,FE,3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Un-Aided Linguistic Minority - Malyalam,Un-Aided Linguistic Minority - Malyalam,false,144,322324510,Computer Engineering,180,44,92,8,36,0,0,322324511T,9,FE_2023_SeatMatrix.pdf,1058,false,
2023-24,FE,3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Un-Aided Linguistic Minority - Malyalam,Un-Aided Linguistic Minority - Malyalam,false,96,322324610,Information Technology,120,30,61,5,24,0,0,322324611T,6,FE_2023_SeatMatrix.pdf,1059,false,
2023-24,FE,3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Un-Aided Linguistic Minority - Malyalam,Un-Aided Linguistic Minority - Malyalam,false,48,322361210,Mechanical Engineering,60,14,31,3,12,0,0,,0,FE_2023_SeatMatrix.pdf,1060,false,
2023-24,FE,3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Un-Aided Linguistic Minority - Malyalam,Un-Aided Linguistic Minority - Malyalam,false,48,322390010,Electronics and Computer Science,60,14,31,3,12,0,0,322390011T,3,FE_2023_SeatMatrix.pdf,1061,false,
2023-24,FE,3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Un-Aided Linguistic Minority - Malyalam,Un-Aided Linguistic Minority - Malyalam,false,48,322392610,Electrical and Computer Engineering,60,14,31,3,12,0,0,322392611T,3,FE_2023_SeatMatrix.pdf,1062,false,
2023-24,FE,3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",Un-Aided,Un-Aided,false,48,327724510,Computer Engineering,60,39,0,9,12,0,6,327724511T,3,FE_2023_SeatMatrix.pdf,1063,false,
2023-24,FE,3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",Un-Aided,Un-Aided,false,48,327724610,Information Technology,60,39,0,9,12,0,6,327724611T,3,FE_2023_SeatMatrix.pdf,1064,false,
2023-24,FE,3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",Un-Aided,Un-Aided,false,48,327735610,Electrical Engg[Electronics and Power],60,39,0,9,12,0,6,327735611T,3,FE_2023_SeatMatrix.pdf,1065,false,
2023-24,FE,3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",Un-Aided,Un-Aided,false,48,327761510,Mechanical & Automation Engineering,60,39,0,9,12,0,6,327761511T,3,FE_2023_SeatMatrix.pdf,1066,false,
2023-24,FE,3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",Un-Aided,Un-Aided,false,48,327793410,Civil Engineering and Planning,60,39,0,9,12,0,6,327793411T,3,FE_2023_SeatMatrix.pdf,1067,false,
2023-24,FE,3277,"Shree Shankar Narayan Education Trust,Pravin Patil College of Diploma Engg. & Technology, Bhayinder (E) Western Rly",Un-Aided,Un-Aided,false,48,327793510,Electronics and Biomedical Engineering,60,39,0,9,12,0,6,327793511T,3,FE_2023_SeatMatrix.pdf,1068,false,
2023-24,FE,3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",Un-Aided,Un-Aided,false,30,335119110,Civil Engineering,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1069,false,
2023-24,FE,3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",Un-Aided,Un-Aided,false,54,335124510,Computer Engineering,60,45,0,9,6,0,6,335124511T,3,FE_2023_SeatMatrix.pdf,1070,false,
2023-24,FE,3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",Un-Aided,Un-Aided,false,60,335161210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1071,false,
2023-24,FE,3351,"Bharat College of Engineering, Kanhor, Badlapur(W)",Un-Aided,Un-Aided,false,54,335191110,Computer Science and Engineering(Artificial,60,45,0,9,6,0,6,335191111T,3,FE_2023_SeatMatrix.pdf,1072,false,
2023-24,FE,3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,24,342319110,Civil Engineering,30,8,15,1,6,0,0,,0,FE_2023_SeatMatrix.pdf,1073,false,
2023-24,FE,3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,144,342324510,Computer Engineering,180,44,92,8,36,0,0,342324511T,9,FE_2023_SeatMatrix.pdf,1074,false,
2023-24,FE,3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,96,342324610,Information Technology,120,30,61,5,24,0,0,342324611T,6,FE_2023_SeatMatrix.pdf,1075,false,
2023-24,FE,3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,48,342337210,Electronics and Telecommunication Engg,60,14,31,3,12,0,0,342337211T,3,FE_2023_SeatMatrix.pdf,1076,false,
2023-24,FE,3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,24,342361210,Mechanical Engineering,30,8,15,1,6,0,0,,0,FE_2023_SeatMatrix.pdf,1077,false,
2023-24,FE,3423,"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Un-Aided Linguistic Minority - Hindi,Un-Aided Linguistic Minority - Hindi,false,48,342390010,Electronics and Computer Science,60,14,31,3,12,0,0,342390011T,3,FE_2023_SeatMatrix.pdf,1078,false,
2023-24,FE,3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",Un-Aided,Un-Aided,false,60,343619110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1079,false,
2023-24,FE,3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",Un-Aided,Un-Aided,false,81,343624510,Computer Engineering,90,67,0,14,9,1,9,343624511T,5,FE_2023_SeatMatrix.pdf,1080,false,
2023-24,FE,3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",Un-Aided,Un-Aided,false,60,343629310,Electrical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1081,false,
2023-24,FE,3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",Un-Aided,Un-Aided,false,60,343661210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1082,false,
2023-24,FE,3436,"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",Un-Aided,Un-Aided,false,60,343691110,Computer Science and Engineering(Artificial,60,51,0,9,0,1,6,343691111T,3,FE_2023_SeatMatrix.pdf,1083,false,
2023-24,FE,3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,48,343919110,Civil Engineering,60,14,31,3,12,0,0,,0,FE_2023_SeatMatrix.pdf,1084,false,
2023-24,FE,3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,48,343924510,Computer Engineering,60,14,31,3,12,0,0,343924511T,3,FE_2023_SeatMatrix.pdf,1085,false,
2023-24,FE,3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,48,343929310,Electrical Engineering,60,14,31,3,12,0,0,343929311T,3,FE_2023_SeatMatrix.pdf,1086,false,
2023-24,FE,3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,48,343961210,Mechanical Engineering,60,14,31,3,12,0,0,,0,FE_2023_SeatMatrix.pdf,1087,false,
2023-24,FE,3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,48,343990010,Electronics and Computer Science,60,14,31,3,12,0,0,343990011T,3,FE_2023_SeatMatrix.pdf,1088,false,
2023-24,FE,3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,48,343991110,Computer Science and Engineering(Artificial,60,14,31,3,12,0,0,343991111T,3,FE_2023_SeatMatrix.pdf,1089,false,
2023-24,FE,3439,"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",Un-Aided Religious Minority - Muslim,Un-Aided Religious Minority - Muslim,false,48,343991210,Computer Science and Engineering(Data Science),60,14,31,3,12,0,0,343991211T,3,FE_2023_SeatMatrix.pdf,1090,false,
2023-24,FE,3440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",Un-Aided,Un-Aided,false,90,344019110,Civil Engineering,90,76,0,14,0,1,9,,0,FE_2023_SeatMatrix.pdf,1091,false,
2023-24,FE,3440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",Un-Aided,Un-Aided,false,45,344024510,Computer Engineering,45,38,0,7,0,0,5,344024511T,2,FE_2023_SeatMatrix.pdf,1092,false,
2023-24,FE,3440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",Un-Aided,Un-Aided,false,45,344037210,Electronics and Telecommunication Engg,45,38,0,7,0,0,5,,0,FE_2023_SeatMatrix.pdf,1093,false,
2023-24,FE,3440,"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",Un-Aided,Un-Aided,false,90,344061210,Mechanical Engineering,90,76,0,14,0,1,9,,0,FE_2023_SeatMatrix.pdf,1094,false,
2023-24,FE,3445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",Un-Aided,Un-Aided,false,60,344519110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1095,false,
2023-24,FE,3445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",Un-Aided,Un-Aided,false,54,344524510,Computer Engineering,60,45,0,9,6,0,6,344524511T,3,FE_2023_SeatMatrix.pdf,1096,false,
2023-24,FE,3445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",Un-Aided,Un-Aided,false,30,344537210,Electronics and Telecommunication Engg,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1097,false,
2023-24,FE,3445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research",Un-Aided,Un-Aided,false,60,344561210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1098,false,
2023-24,FE,3447,"G.M.Vedak Institute of Technology, Tala, Raigad.",Un-Aided,Un-Aided,false,30,344719110,Civil Engineering,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1099,false,
2023-24,FE,3447,"G.M.Vedak Institute of Technology, Tala, Raigad.",Un-Aided,Un-Aided,false,60,344724510,Computer Engineering,60,51,0,9,0,1,6,344724511T,3,FE_2023_SeatMatrix.pdf,1100,false,
2023-24,FE,3447,"G.M.Vedak Institute of Technology, Tala, Raigad.",Un-Aided,Un-Aided,false,30,344761210,Mechanical Engineering,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1101,false,
2023-24,FE,3460,"Universal College of Engineering,Kaman Dist. Palghar",Un-Aided Linguistic Minority - Gujarathi,Un-Aided Linguistic Minority - Gujarathi,false,48,346019110,Civil Engineering,60,14,31,3,12,0,0,,0,FE_2023_SeatMatrix.pdf,1102,false,
2023-24,FE,3460,"Universal College of Engineering,Kaman Dist. Palghar",Un-Aided Linguistic Minority - Gujarathi,Un-Aided Linguistic Minority - Gujarathi,false,96,346024510,Computer Engineering,120,30,61,5,24,0,0,346024511T,6,FE_2023_SeatMatrix.pdf,1103,false,
2023-24,FE,3460,"Universal College of Engineering,Kaman Dist. Palghar",Un-Aided Linguistic Minority - Gujarathi,Un-Aided Linguistic Minority - Gujarathi,false,48,346024610,Information Technology,60,14,31,3,12,0,0,346024611T,3,FE_2023_SeatMatrix.pdf,1104,false,
2023-24,FE,3460,"Universal College of Engineering,Kaman Dist. Palghar",Un-Aided Linguistic Minority - Gujarathi,Un-Aided Linguistic Minority - Gujarathi,false,96,346092110,Artificial Intelligence and Machine Learning,120,30,61,5,24,0,0,346092111T,6,FE_2023_SeatMatrix.pdf,1105,false,
2023-24,FE,3460,"Universal College of Engineering,Kaman Dist. Palghar",Un-Aided Linguistic Minority - Gujarathi,Un-Aided Linguistic Minority - Gujarathi,false,48,346092410,Data Engineering,60,14,31,3,12,0,0,346092411T,3,FE_2023_SeatMatrix.pdf,1106,false,
2023-24,FE,3462,"VPM's Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri.",Un-Aided,Un-Aided,false,24,346219110,Civil Engineering,30,19,0,5,6,0,3,,0,FE_2023_SeatMatrix.pdf,1107,false,
2023-24,FE,3462,"VPM's Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri.",Un-Aided,Un-Aided,false,24,346229310,Electrical Engineering,30,19,0,5,6,0,3,,0,FE_2023_SeatMatrix.pdf,1108,false,
2023-24,FE,3462,"VPM's Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri.",Un-Aided,Un-Aided,false,24,346246610,Instrumentation Engineering,30,19,0,5,6,0,3,,0,FE_2023_SeatMatrix.pdf,1109,false,
2023-24,FE,3462,"VPM's Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri.",Un-Aided,Un-Aided,false,24,346261210,Mechanical Engineering,30,19,0,5,6,0,3,,0,FE_2023_SeatMatrix.pdf,1110,false,
2023-24,FE,3465,"Ideal Institute of Technology, Wada, Dist.Thane",Un-Aided,Un-Aided,false,60,346519110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1111,false,
2023-24,FE,3465,"Ideal Institute of Technology, Wada, Dist.Thane",Un-Aided,Un-Aided,false,48,346524210,Computer Science and Engineering,60,39,0,9,12,0,6,346524211T,3,FE_2023_SeatMatrix.pdf,1112,false,
2023-24,FE,3465,"Ideal Institute of Technology, Wada, Dist.Thane",Un-Aided,Un-Aided,false,30,346529310,Electrical Engineering,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1113,false,
2023-24,FE,3465,"Ideal Institute of Technology, Wada, Dist.Thane",Un-Aided,Un-Aided,false,30,346537210,Electronics and Telecommunication Engg,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,1114,false,
2023-24,FE,3465,"Ideal Institute of Technology, Wada, Dist.Thane",Un-Aided,Un-Aided,false,60,346561210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,1115,false,
2023-24,FE,3467,"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad",Un-Aided,Un-Aided,false,57,346719110,Civil Engineering,60,48,0,9,3,0,6,,0,FE_2023_SeatMatrix.pdf,1116,false,
